"logFC" "logCPM" "PValue" "FDR" "promoter_ID"
"JGI_V11_307368" -0.154019212037592 4.74602475526281 0.669203016161432 0.845365874404151 "scaffold_30_473849_473881_-"
"JGI_V11_215063" -0.154019212037592 4.74602475526281 0.669203016161432 0.845365874404151 "scaffold_30_473849_473881_-.1"
"JGI_V11_307331" 0.192955563572838 4.26538847113869 0.671814154529825 0.847867883124285 "scaffold_47_685201_685243_+"
"JGI_V11_307337" 0.33940030698791 3.86912606590881 0.672280962095092 0.847867883124285 "scaffold_36_506732_506735_+"
"JGI_V11_200108" -0.130776610183197 5.52608099078215 0.672413725069803 0.847867883124285 "scaffold_51_37052_37111_-"
"JGI_V11_307341" 0.200051343451796 4.64842916300879 0.672416347310041 0.847867883124285 "scaffold_28_537256_537300_+"
"JGI_V11_307341.1" -0.159927687386347 4.62215875929787 0.672499758568093 0.847867883124285 "scaffold_230_115446_115541_-"
"JGI_V11_307342" 0.106068930835046 6.15419008730227 0.672509282918551 0.847867883124285 "scaffold_13_1061480_1061545_+"
"JGI_V11_307343" -0.136661837141376 5.85180276411187 0.67251584915986 0.847867883124285 "scaffold_14_1402342_1402388_-"
"JGI_V11_307346" -0.401236066247055 3.84035617262233 0.672840642650194 0.847947038613452 "scaffold_76_278347_278350_+"
"JGI_V11_93126" 0.183572411892992 5.87022436875957 0.672911717473761 0.847947038613452 "scaffold_4_508336_508462_-"
"JGI_V11_93126.1" -0.196412042121994 4.48123025583414 0.67321170995262 0.848091040547547 "scaffold_102_145384_145425_+"
"JGI_V11_93126.2" 0.195005062209553 6.10847716226213 0.673232686905131 0.848091040547547 "scaffold_12_1481093_1481101_+"
"JGI_V11_307351" -0.23010478908269 3.65736102046107 0.673275849139386 0.848091040547547 "scaffold_18_1148460_1148461_-"
"JGI_V11_307352" -0.23010478908269 3.65736102046107 0.673275849139386 0.848091040547547 "scaffold_18_1148460_1148461_-.1"
"JGI_V11_307352.1" 0.11182186278106 6.49551455556536 0.673626516566962 0.848337701135265 "scaffold_1499_2476_2561_+"
"JGI_V11_200149" -0.213779544986923 4.07323434245799 0.673798886328312 0.848435026521726 "scaffold_139_167412_167433_-"
"JGI_V11_307357" -0.100693945212241 6.44439764178376 0.674696352354049 0.849355044631139 "scaffold_92_436996_437053_-"
"JGI_V11_307362" -0.0810063401539284 7.77656182801103 0.674791015003635 0.849369209614588 "scaffold_6_396530_396595_+"
"JGI_V11_307363" 0.198918883578425 5.06808572581039 0.67498051122211 0.849452814738487 "scaffold_2_3297702_3297705_+"
"JGI_V11_307409" 0.208297140938807 4.66233010934049 0.675024273481669 0.849452814738487 "scaffold_2_1050427_1050458_+"
"JGI_V11_67085" 0.203237524649432 4.40746842948802 0.675179823717252 0.849524511401192 "scaffold_116_222133_222155_+"
"JGI_V11_307408" -0.389965990948095 3.23709280255319 0.675328795773234 0.849524511401192 "scaffold_129_70187_70213_-"
"JGI_V11_307453" -0.378517617087108 3.12432626469072 0.675613362533324 0.849754620986083 "scaffold_75_290944_290976_-"
"JGI_V11_307454" 0.214289831928854 4.25474142906682 0.675681347945037 0.849754620986083 "scaffold_28_1035398_1035456_-"
"JGI_V11_307454.1" 0.499097284879637 2.75665463190817 0.675783935620629 0.849778688123594 "scaffold_137_251296_251298_-"
"JGI_V11_252145" 0.230243309500296 4.14270932072299 0.676061136091805 0.84994399710048 "scaffold_9_769552_769581_-"
"JGI_V11_324559" 0.183720214568637 5.0648350583764 0.676094252042723 0.84994399710048 "scaffold_1_3252181_3252203_-"
"JGI_V11_215208" 0.638885177146383 3.77219599451684 0.676398726216478 0.84994399710048 "scaffold_53_250368_250375_+"
"JGI_V11_307459" 0.221351152993693 4.54570054226154 0.676680585715497 0.850066420471368 "scaffold_21_650970_651013_+"
"JGI_V11_215225" -0.125938070892829 6.18275194828101 0.677212405454758 0.850629570093228 "scaffold_154_211077_211113_+"
"JGI_V11_307426" 0.244184854477025 3.96908086400568 0.677463977370541 0.850817988823151 "scaffold_3_1732173_1732191_+"
"JGI_V11_252189" 0.565264669438921 3.0418426549226 0.677529516976032 0.850817988823151 "scaffold_84_493515_493536_+"
"JGI_V11_252193" 0.303490276153044 3.97111879313749 0.677734753861824 0.850954693385967 "scaffold_90_419639_419656_+"
"JGI_V11_252196" -0.157000801828152 4.86154935295228 0.677805510954884 0.850954693385967 "scaffold_32_1017958_1018011_-"
"JGI_V11_324603" 0.447916070628009 3.00549258310032 0.678349394722574 0.851322638212961 "scaffold_2_3517929_3517958_-"
"JGI_V11_307475" -0.0683158231505036 7.95334026723169 0.678545644445567 0.851383696761453 "scaffold_23_1182992_1183030_+"
"JGI_V11_307476" 0.134928409650989 5.65468479114318 0.678565263961107 0.851383696761453 "scaffold_61_451917_451940_+"
"JGI_V11_307476.1" -0.120860662130793 5.50236037177396 0.678995138023449 0.851818096648119 "scaffold_7_731998_732054_-"
"JGI_V11_307476.2" -0.141079133084096 5.32590331351823 0.67953314722733 0.852342488427531 "scaffold_91_327072_327117_+"
"JGI_V11_307476.3" 0.28646270330186 3.53738575027617 0.679580542427883 0.852342488427531 "scaffold_422_18667_18668_+"
"JGI_V11_307476.4" 0.199036965525536 4.53070000941379 0.679677926017724 0.852359645398828 "scaffold_111_67642_67665_-"
"JGI_V11_307476.5" 0.498230970264047 2.90039735658424 0.679994386977394 0.852651501365694 "scaffold_86_193897_194005_-"
"JGI_V11_307481" 0.112829807752442 6.35025037225549 0.68156629886111 0.853991586231411 "scaffold_169_49906_49978_+"
"JGI_V11_307435" -0.176259757535099 4.71897425672642 0.681714337592121 0.854071985691507 "scaffold_7_1475098_1475135_-"
"JGI_V11_324622" -0.714085574868128 2.95904589379224 0.6818440806722 0.854129446855088 "scaffold_2_429342_429364_-"
"JGI_V11_307437" -0.714085574868128 2.95904589379224 0.6818440806722 0.854129446855088 "scaffold_2_429342_429364_-.1"
"JGI_V11_307441" -0.445896513208258 2.8225929757311 0.682408001111656 0.85452049622725 "scaffold_62_512680_512681_+"
"JGI_V11_307447" -0.562524170085834 2.75279405428246 0.682750890777276 0.8547396509448 "scaffold_142_20791_20797_-"
"JGI_V11_324641" -0.0887056044673139 9.99572919354609 0.682838761610356 0.854744573998556 "scaffold_3_1326530_1326586_-"
"JGI_V11_109229" -0.687632910681597 2.51011120224851 0.68318703852361 0.854950759861555 "scaffold_111_101027_101028_-"
"JGI_V11_324651" 0.121825733383855 5.99259237460225 0.683242218246936 0.854950759861555 "scaffold_69_376133_376183_+"
"JGI_V11_307488" -0.255429968089126 4.63749569836099 0.683533763042837 0.855194042150781 "scaffold_13_1875067_1875139_-"
"JGI_V11_307492" 0.199986272752206 4.20548051894073 0.683680760582658 0.855257603989115 "scaffold_3_2755288_2755324_+"
"JGI_V11_307414" 0.12299556418091 5.41740058126658 0.683820722707451 0.855257603989115 "scaffold_92_451892_451927_-"
"JGI_V11_307414.1" -0.12038865757786 7.61549616713667 0.683836532620974 0.855257603989115 "scaffold_4_2324634_2324650_+"
"JGI_V11_307414.2" -0.260823510635678 3.52272909109913 0.68438232497732 0.855806489175259 "scaffold_15_1689051_1689064_-"
"JGI_V11_307415" -0.271027249332877 3.5693155975153 0.684670799538902 0.855932484921736 "scaffold_77_84819_84821_+"
"JGI_V11_200182" 0.378614465484508 3.63320091448375 0.684867375397273 0.855932484921736 "scaffold_51_67376_67402_+"
"JGI_V11_200182.1" 0.225649544090313 4.14690023633138 0.684880476003369 0.855932484921736 "scaffold_75_304278_304282_-"
"JGI_V11_231317" -0.115753733456478 6.84461152823273 0.685184088771402 0.856073208091726 "scaffold_70_604523_604573_+"
"JGI_V11_231317.1" -0.223093185601356 3.47582283250723 0.685225305327255 0.856073208091726 "scaffold_28_121112_121159_+"
"JGI_V11_226869" -0.145502504930624 5.20850642355489 0.685453597965559 0.856089358060636 "scaffold_6_1634317_1634376_+"
"JGI_V11_226869.1" -0.0773716096873862 7.93662001012128 0.685537373776067 0.856089358060636 "scaffold_6_53866_53963_+"
"JGI_V11_307462" 0.134187364016343 6.11069400156295 0.68559449228955 0.856089358060636 "scaffold_12_1040440_1040602_+"
"JGI_V11_307430" 0.109820804108112 5.88073855091055 0.686074765446061 0.856386829195397 "scaffold_8_1589991_1590063_-"
"JGI_V11_307431" 0.139898891128855 5.22927992457238 0.686169119061695 0.856386829195397 "scaffold_132_57878_57945_+"
"JGI_V11_307477" -0.206407877843339 4.42080480136013 0.686895204123868 0.857082938805703 "scaffold_145_151449_151494_-"
"JGI_V11_324633" 0.160859817387677 4.98218107481057 0.687730179387161 0.857749934664151 "scaffold_30_470600_470644_-"
"JGI_V11_324633.1" -0.299645712125669 3.93828838609526 0.687983390978139 0.857749934664151 "scaffold_16_667095_667131_+"
"JGI_V11_307444" 0.2887029176216 3.47970185224503 0.688054127204416 0.857749934664151 "scaffold_33_1026969_1026973_+"
"JGI_V11_307446" -0.168667670082651 5.0691517982779 0.688112290361762 0.857749934664151 "scaffold_5_2365374_2365381_+"
"JGI_V11_307449" 0.159097563685895 6.07044273858339 0.688125237539338 0.857749934664151 "scaffold_75_107623_107630_-"
"JGI_V11_307451" -0.254746487291865 4.22088879544469 0.688157568656782 0.857749934664151 "scaffold_10_74215_74228_-"
"JGI_V11_307452" -0.146532458993899 5.50876211374801 0.68865480215989 0.858098609942556 "scaffold_4_1820022_1820032_+"
"JGI_V11_307499" -0.251538269396107 3.69290242102787 0.688989290000096 0.858328595555539 "scaffold_7_2264767_2264768_-"
"JGI_V11_215326" 0.149861452345583 5.11346464635837 0.689349346125311 0.858567073335866 "scaffold_23_909369_909384_-"
"JGI_V11_215332" 0.207084514966353 4.3873805003247 0.690042349407478 0.859325087931558 "scaffold_21_542828_542860_+"
"JGI_V11_307524" 0.261232971043772 3.54320697758017 0.690149177324458 0.859338199744464 "scaffold_2_2840218_2840222_+"
"JGI_V11_307524.1" 0.133000467021964 5.56893302664067 0.690221657243442 0.859338199744464 "scaffold_23_855857_855894_-"
"JGI_V11_215335" 0.136705399911683 5.48026948969526 0.690398375842538 0.859453137066572 "scaffold_2_2062387_2062407_-"
"JGI_V11_109322" -0.170315524724731 4.94688449964121 0.69093452412229 0.859628868645878 "scaffold_32_88382_88386_+"
"JGI_V11_324687" 0.127193552428485 6.0388175104091 0.690953264529086 0.859628868645878 "scaffold_4_2804988_2805257_-"
"JGI_V11_307513" 0.123434289081386 5.28104447303253 0.69096903525302 0.859628868645878 "scaffold_141_50161_50226_-"
"JGI_V11_215319" -0.238313394530431 3.83031630186696 0.691086662856503 0.859628868645878 "scaffold_43_1037960_1037978_+"
"JGI_V11_307502" 0.261043052245906 4.25291069816899 0.691218237151586 0.859628868645878 "scaffold_6_1619842_1619845_+"
"JGI_V11_307503" 0.192781026521126 4.13387709249801 0.691245604475029 0.859628868645878 "scaffold_91_118356_118376_+"
"JGI_V11_252338" 0.192781026521126 4.13387709249801 0.691245604475029 0.859628868645878 "scaffold_91_118356_118376_+.1"
"JGI_V11_252370" -0.11855182901336 5.73161794991341 0.691836696678686 0.860087056803694 "scaffold_13_831251_831294_-"
"JGI_V11_299564" 0.159130176802996 4.9803610166746 0.692563041148839 0.860884942385086 "scaffold_135_129572_129625_+"
"JGI_V11_252424" -0.145195449905078 5.08611756296959 0.692773934173586 0.860937963305895 "scaffold_51_824522_824590_+"
"JGI_V11_231329" 0.0884327965221312 7.36054343383435 0.692951647040592 0.860937963305895 "scaffold_29_597570_597693_-"
"JGI_V11_307522" 0.109833426946595 6.14162764399614 0.693011084367266 0.860937963305895 "scaffold_6_1965501_1965512_-"
"JGI_V11_307522.1" 0.200331163894016 4.7676485094617 0.693029776756096 0.860937963305895 "scaffold_8_1624006_1624068_-"
"JGI_V11_252445" 0.445644368310334 2.42657528320766 0.693109708895772 0.860937963305895 "scaffold_25_684173_684204_-"
"JGI_V11_200339" 0.125821361009477 5.63350484931529 0.693568341303454 0.861246797702729 "scaffold_65_555125_555211_-"
"JGI_V11_215354" -0.170999150777422 4.19071441250556 0.69361533810862 0.861246797702729 "scaffold_88_143686_143693_+"
"JGI_V11_307549" 0.0677843392676881 7.80636503580667 0.693975241819489 0.861588623195301 "scaffold_120_315451_315491_+"
"JGI_V11_252503" -0.139012385231323 5.20102236358839 0.694154615333069 0.861601224760683 "scaffold_170_116781_116785_-"
"JGI_V11_307555" 0.278549673561286 3.39853707629884 0.694522829275216 0.861778678701021 "scaffold_59_362575_362612_+"
"JGI_V11_307555.1" -0.508072372585117 2.48192560828934 0.69458653613601 0.861778678701021 "scaffold_115_255349_255352_-"
"JGI_V11_324820" 0.396530716627649 3.56740191082368 0.697210970451344 0.864025716454428 "scaffold_86_185809_185815_+"
"JGI_V11_200344" -0.551105432006693 2.70693931543155 0.69736008608269 0.864105348817234 "scaffold_23_218360_218364_+"
"JGI_V11_200348" -0.593303785464764 2.55563112340455 0.697472063628069 0.86413894925473 "scaffold_70_126897_126914_+"
"JGI_V11_252500" -0.593303785464764 2.55563112340455 0.697472063628069 0.86413894925473 "scaffold_70_126897_126914_+.1"
"JGI_V11_215363" 0.146166103875821 4.46782352095314 0.697772980768134 0.864331531935524 "scaffold_98_456609_456612_-"
"JGI_V11_307550" 0.240891769601289 3.59122657857018 0.697879488689278 0.864331531935524 "scaffold_64_90562_90578_+"
"JGI_V11_307551" 0.240891769601289 3.59122657857018 0.697879488689278 0.864331531935524 "scaffold_64_90562_90578_+.1"
"JGI_V11_307551.1" -0.162184405616126 4.80796940713588 0.69788214235234 0.864331531935524 "scaffold_46_663511_663540_-"
"JGI_V11_215373" -0.0803106635236149 7.30319271570995 0.697993008259634 0.864363711918747 "scaffold_162_241603_241692_+"
"JGI_V11_200371" -0.154298624129058 4.50754316457699 0.698089271140363 0.864377802531897 "scaffold_8_1238658_1238678_-"
"JGI_V11_307535" -0.0814802818227278 7.58907000161922 0.698310822480494 0.864441904366505 "scaffold_73_505813_505931_+"
"JGI_V11_109408" 0.16631724792094 4.94786247789385 0.698703191836109 0.864822487233146 "scaffold_52_724343_724388_+"
"JGI_V11_324869" 0.16631724792094 4.94786247789385 0.698703191836109 0.864822487233146 "scaffold_52_724343_724388_+.1"
"JGI_V11_226991" 0.103945441939243 7.40333239269315 0.699078679680688 0.864971834166276 "scaffold_47_70331_70447_+"
"JGI_V11_200404" 0.087295262846367 7.04328269485263 0.699590154404836 0.865499519171965 "scaffold_21_1273927_1274015_+"
"JGI_V11_188863" 0.150424557797576 4.76917516833038 0.699903921060165 0.865782510708899 "scaffold_24_824184_824223_+"
"JGI_V11_324898" 0.135261824490871 5.68757107428151 0.700247954073549 0.866102868496411 "scaffold_61_268444_268476_+"
"JGI_V11_307540" 0.247412893395858 3.96975513717351 0.700364715710618 0.86614208162269 "scaffold_4_2766786_2766849_+"
"JGI_V11_307542" 0.462999668065125 3.23347855256521 0.700564920536932 0.866284467010027 "scaffold_10_1811665_1811667_-"
"JGI_V11_307566" -0.0862352571647312 7.16178589893588 0.700712845030413 0.866338321583583 "scaffold_211_39107_39161_+"
"JGI_V11_307543" -0.146146934589159 5.11672611641697 0.700939686546921 0.866432244247062 "scaffold_25_1201380_1201419_-"
"JGI_V11_307575" -0.19085696923292 4.49591158395384 0.701746590288416 0.867219117585794 "scaffold_13_1142145_1142166_+"
"JGI_V11_324944" -0.543050904566479 3.46848679746767 0.702239825832833 0.867618071639861 "scaffold_125_92638_92644_-"
"JGI_V11_307592" 0.203174785193762 4.30381933435307 0.702596064499115 0.867952896372011 "scaffold_39_968615_968629_-"
"JGI_V11_307576" -0.179198012374004 4.00865259921312 0.703121011591365 0.868390692666449 "scaffold_64_607051_607052_-"
"JGI_V11_307576.1" -0.203050487220517 4.25484026771134 0.703233011934278 0.868423691550661 "scaffold_13_1844706_1844745_+"
"JGI_V11_307595" -0.0993742248861888 6.29328683894973 0.704112304010671 0.869297509104202 "scaffold_85_332366_332405_+"
"JGI_V11_307577" 0.110373446738657 5.81738254384695 0.704134666276677 0.869297509104202 "scaffold_88_27544_27576_-"
"JGI_V11_307577.1" -0.134406145535364 5.26735125833523 0.70422762826919 0.869297509104202 "scaffold_3_1592073_1592098_-"
"JGI_V11_324970" 0.100574065964148 6.59391969457727 0.704313877475924 0.869297509104202 "scaffold_5_1743150_1743248_-"
"JGI_V11_307600" -0.247132619837762 3.72807609081878 0.704367450419206 0.869297509104202 "scaffold_53_34146_34181_-"
"JGI_V11_307601" 0.178823776690689 4.40119566394981 0.704533809192178 0.869308060069423 "scaffold_7_102542_102620_+"
"JGI_V11_307602" 0.0682019453879981 8.36396545276686 0.704707434635814 0.869400994293251 "scaffold_24_1185919_1186002_-"
"JGI_V11_324977" -0.211748328387458 3.4626852945483 0.705038956677786 0.869704626995748 "scaffold_35_902375_902384_-"
"JGI_V11_307604" 0.120594490372069 5.56083491176338 0.705353258113427 0.869773462912491 "scaffold_3_2911565_2911611_-"
"JGI_V11_231336" -0.168335867051812 10.8168444911853 0.705450592080874 0.869773462912491 "scaffold_123_60802_60829_-"
"JGI_V11_231336.1" -0.273062730601003 3.54329992356656 0.705500311424466 0.869773462912491 "scaffold_83_562555_562563_+"
"JGI_V11_231341" 0.304233128987621 4.02524251761494 0.705521830860962 0.869773462912491 "scaffold_90_215468_215480_+"
"JGI_V11_231341.1" -0.245573188280609 3.58055164794081 0.705746832599621 0.869945526735497 "scaffold_402_34706_34708_-"
"JGI_V11_231341.2" -0.35393306288194 2.97334480757893 0.706160141408243 0.87034963930769 "scaffold_26_1014561_1014564_+"
"JGI_V11_231341.3" -0.224976755144611 3.08263217762049 0.706455910336879 0.870608802488253 "scaffold_2_1696755_1696762_-"
"JGI_V11_307609" 0.13799325124382 5.66287219755114 0.70677970928263 0.870872218650289 "scaffold_3_1274810_1274840_-"
"JGI_V11_307583" 0.144759569257557 5.44318956902234 0.706840703834297 0.870872218650289 "scaffold_1_2331977_2332049_-"
"JGI_V11_307613" -0.224849464009418 3.7283340735071 0.707605977984015 0.871501785320496 "scaffold_79_369233_369235_-"
"JGI_V11_307588" 0.26888347000431 4.36460438184269 0.707694025612804 0.871501785320496 "scaffold_14_121795_121830_-"
"JGI_V11_227046" 0.0860727148966773 6.94321649236785 0.708032480000298 0.871813149195046 "scaffold_61_602784_602912_+"
"JGI_V11_57916" -0.367055178736703 3.13561627010345 0.708988895902459 0.872481645755503 "scaffold_58_386729_386736_+"
"JGI_V11_200426" 0.144455220827668 5.254201060245 0.70921864909084 0.872481645755503 "scaffold_12_1863192_1863250_+"
"JGI_V11_324972" 0.122883034524388 5.53539230896898 0.709271641492703 0.872481645755503 "scaffold_13_642048_642071_-"
"JGI_V11_324972.1" 0.134010052378607 5.34982894634379 0.709367256024455 0.872481645755503 "scaffold_17_1385995_1386026_+"
"JGI_V11_252709" 0.132538251133834 5.38270782365747 0.709432193543707 0.872481645755503 "scaffold_11_1714985_1715022_-"
"JGI_V11_307585" 0.439683002448676 2.88628581710144 0.710237866767086 0.873012322806563 "scaffold_38_284410_284438_+"
"JGI_V11_252800" 0.140481153983041 6.2377312849727 0.710253567013696 0.873012322806563 "scaffold_39_834164_834196_+"
