logFC AveExpr t P.Value adj.P.Val B
scaffold_6_2221481_2221512_+ 4.61265568712235 2.90667096488818 57.6535088718051 3.03515302450912e-11 1.36074451523717e-10 16.6065175535961
scaffold_6_1954226_1954233_+ 6.85657343170732 7.73051986004511 57.651238955551 3.03605179084636e-11 1.36074451523717e-10 16.6965429832064
scaffold_49_455788_455841_- 6.07310251245147 5.74726703784236 57.6441818203669 3.03884796742737e-11 1.36139854167677e-10 16.708078429287
scaffold_65_211570_211601_- 5.51289074458306 5.68388405071931 57.6282798730433 3.04515932949906e-11 1.36362609728623e-10 16.696295992195
scaffold_3_1545677_1545726_+ 5.4017149590542 4.86726929773533 57.6200663915632 3.0484250106318e-11 1.36448843442917e-10 16.690055837032
scaffold_223_12298_12376_- 5.11460759439985 4.96110606348051 57.6099768068336 3.05244206028409e-11 1.36568618189248e-10 16.6678154980252
scaffold_19_842652_842754_+ 4.21697118690828 3.89877440204446 57.6025962391747 3.05538434304354e-11 1.36640222947792e-10 16.5183653847393
scaffold_79_379884_379923_+ 5.04135546998399 4.65516062207324 57.5967663985549 3.05771069486811e-11 1.3668423180791e-10 16.6591222942409
scaffold_145_241751_241757_- 4.9190104578942 5.03058665750654 57.5882038831866 3.06113113642979e-11 1.36777088030999e-10 16.644244439571
scaffold_80_235209_235247_+ 4.39343254633199 2.26897867627291 57.5712936606695 3.06789894699055e-11 1.37019363935109e-10 16.5570140838766
scaffold_137_249135_249139_- 4.39990473865967 2.74404805482369 57.5632687315601 3.07111661221123e-11 1.37084366249457e-10 16.5574772821583
scaffold_18_452985_453012_- 9.28281242476664 10.3191032100895 57.5577500046525 3.07333161161601e-11 1.37084366249457e-10 16.6472425455902
scaffold_1_3879596_3879629_+ 4.80670170273665 4.64874593510162 57.5575971435933 3.07339298976245e-11 1.37084366249457e-10 16.6257701020012
scaffold_40_752738_752797_+ 5.11323286889992 4.90170086278608 57.55255968461 3.07541645241691e-11 1.37114561011215e-10 16.661053726237
scaffold_43_576428_576437_- 7.23299846672248 7.72652987190561 57.5102161302751 3.09248491343981e-11 1.3778606499773e-10 16.6696733282109
scaffold_291_59097_59181_- 4.5144018685128 4.006623005949 57.5084870433848 3.0931841754376e-11 1.3778606499773e-10 16.5732497148451
