"MvMf" "pEvM" "MfvpE" "MvF" "AvS"
"scaffold_3_3668783_3668902_+" 0 0 0 0 0
"scaffold_3_3681150_3681237_+" 0 -1 0 1 0
"scaffold_3_3684004_3684079_+" 0 0 0 0 0
"scaffold_3_3688344_3688520_+" 0 0 0 0 0
"scaffold_3_3692145_3692309_+" 0 0 0 0 0
"scaffold_3_3699172_3699316_+" 0 0 0 0 0
"scaffold_3_3733577_3733662_+" 0 0 0 0 0
"scaffold_3_3765142_3765231_+" 0 0 0 0 0
"scaffold_3_6930_7727_-" 1 0 -1 0 -1
"scaffold_3_7830_7967_-" 0 0 -1 0 -1
"scaffold_3_9857_10370_-" 1 0 0 1 0
"scaffold_3_10423_11050_-" 1 0 -1 1 -1
"scaffold_3_11176_11218_-" 1 0 -1 1 -1
"scaffold_3_15660_15738_-" 0 0 0 0 0
"scaffold_3_145374_145509_-" 0 0 0 0 0
"scaffold_3_182079_182098_-" 0 0 0 0 0
"scaffold_3_183683_184251_-" 1 0 0 1 0
"scaffold_3_184352_184644_-" 1 0 0 0 0
"scaffold_3_184756_184965_-" 1 0 0 0 0
"scaffold_3_185056_185199_-" 1 0 0 1 0
"scaffold_3_185330_185501_-" 1 0 0 1 0
"scaffold_3_185617_185699_-" 1 -1 0 1 0
"scaffold_3_185779_185866_-" 1 0 0 0 0
"scaffold_3_186182_186329_-" 1 0 0 1 0
"scaffold_3_192120_192218_-" -1 1 -1 -1 0
"scaffold_3_199594_199617_-" 0 0 0 0 0
"scaffold_3_218194_218282_-" 1 0 -1 0 0
"scaffold_3_310383_310479_-" 0 0 0 0 0
"scaffold_3_310628_310814_-" 0 0 0 0 0
"scaffold_3_322022_322077_-" -1 1 0 -1 0
"scaffold_3_325644_325853_-" 0 0 0 0 0
"scaffold_3_328383_328621_-" 0 0 0 0 0
"scaffold_3_347627_347761_-" 0 0 0 0 0
"scaffold_3_433810_433946_-" 0 0 0 0 0
"scaffold_3_438861_439133_-" 0 0 0 0 0
"scaffold_3_439171_439279_-" 0 0 0 0 0
"scaffold_3_441533_441628_-" 0 0 0 0 0
"scaffold_3_441785_441812_-" 0 0 0 0 0
"scaffold_3_443249_443296_-" 0 0 0 0 0
"scaffold_3_448660_448835_-" 0 0 0 0 0
"scaffold_3_450637_450700_-" 0 0 0 0 0
"scaffold_3_458520_458561_-" 0 0 0 0 0
"scaffold_3_460274_460368_-" 1 -1 0 1 0
"scaffold_3_462599_462781_-" 1 0 0 1 0
"scaffold_3_464414_464618_-" 1 0 0 1 0
"scaffold_3_464617_464772_-" 1 0 -1 1 0
"scaffold_3_465765_466060_-" 1 0 0 1 0
"scaffold_3_466175_466194_-" 1 0 0 1 0
"scaffold_3_466366_466613_-" 1 0 -1 1 0
"scaffold_3_469505_469550_-" -1 0 1 0 1
"scaffold_3_544147_544208_-" 1 0 0 1 0
"scaffold_3_552109_552135_-" -1 1 1 -1 0
"scaffold_3_566968_567145_-" 0 0 0 0 0
"scaffold_3_572144_572274_-" 0 0 0 0 0
"scaffold_3_643254_643315_-" 0 0 0 0 0
"scaffold_3_658977_659145_-" 0 0 0 0 0
"scaffold_3_673156_673258_-" 0 0 0 0 0
"scaffold_3_677741_678137_-" 0 0 0 0 0
"scaffold_3_814497_814584_-" 0 0 0 0 0
"scaffold_3_815250_815333_-" 0 0 0 0 0
"scaffold_3_819824_819874_-" 0 0 0 0 0
"scaffold_3_820778_820847_-" 0 0 0 0 0
"scaffold_3_821387_821533_-" 0 0 0 0 0
"scaffold_3_827236_827386_-" 0 0 0 0 0
"scaffold_3_827707_827942_-" 1 -1 0 1 0
"scaffold_3_833210_833228_-" 0 0 0 0 0
"scaffold_3_840867_840957_-" 1 0 0 1 0
"scaffold_3_841365_841401_-" 1 0 0 0 0
"scaffold_3_842955_842974_-" 1 0 0 1 0
"scaffold_3_878887_879053_-" 0 0 0 0 0
"scaffold_3_901751_901841_-" 0 0 0 0 0
"scaffold_3_969600_969765_-" 0 0 0 0 0
"scaffold_3_969844_970039_-" 0 0 0 0 0
"scaffold_3_1122811_1123000_-" 0 0 0 0 0
"scaffold_3_1125227_1125428_-" -1 1 0 -1 0
"scaffold_3_1129968_1130058_-" 0 0 0 0 0
"scaffold_3_1132439_1132562_-" 1 0 0 0 0
"scaffold_3_1133512_1133652_-" 0 0 0 0 0
"scaffold_3_1133761_1133953_-" 0 0 0 0 0
"scaffold_3_1136881_1136918_-" 0 0 0 0 0
"scaffold_3_1138662_1138749_-" 0 0 0 0 0
"scaffold_3_1138804_1138839_-" 0 0 0 0 0
"scaffold_3_1193572_1193650_-" 0 0 0 0 0
"scaffold_3_1238163_1238198_-" 0 0 0 0 0
"scaffold_3_1264322_1264360_-" 0 0 0 0 0
"scaffold_3_1274809_1274868_-" 0 0 0 0 0
"scaffold_3_1280925_1281146_-" 0 0 0 0 0
"scaffold_3_1306273_1306434_-" 0 0 0 0 0
"scaffold_3_1326048_1326223_-" 0 0 0 0 0
"scaffold_3_1326256_1326641_-" 0 0 0 0 0
"scaffold_3_1340300_1340435_-" 0 0 0 0 0
"scaffold_3_1417661_1418541_-" 0 0 -1 0 -1
"scaffold_3_1418688_1418721_-" 0 0 -1 0 -1
"scaffold_3_1467234_1467318_-" 0 0 0 0 0
"scaffold_3_1478093_1478164_-" 0 0 0 0 0
"scaffold_3_1479857_1479941_-" 0 0 0 0 0
"scaffold_3_1523631_1524020_-" -1 0 0 -1 0
"scaffold_3_1533296_1533341_-" 0 0 0 0 0
"scaffold_3_1556352_1556377_-" 0 0 0 0 0
"scaffold_3_1559595_1559635_-" 0 0 -1 0 0
"scaffold_3_1569676_1569776_-" 0 0 0 0 0
"scaffold_3_1569870_1569953_-" 0 0 0 0 0
"scaffold_3_1588349_1588559_-" 0 0 0 0 0
"scaffold_3_1591972_1592171_-" 1 0 -1 0 0
"scaffold_3_1594578_1594961_-" 0 0 0 0 0
"scaffold_3_1602325_1602503_-" 0 0 0 0 0
"scaffold_3_1622047_1622223_-" 0 0 0 0 0
"scaffold_3_1625738_1625881_-" 0 0 0 0 0
"scaffold_3_1631018_1631090_-" 0 0 0 0 0
"scaffold_3_1796585_1796657_-" 1 -1 0 1 0
"scaffold_3_1800139_1800221_-" 0 0 0 0 0
"scaffold_3_1802916_1803018_-" 0 0 0 0 0
"scaffold_3_1824489_1824625_-" 0 0 0 0 0
"scaffold_3_1826072_1826172_-" 0 0 0 0 0
"scaffold_3_1828866_1828895_-" -1 0 0 -1 0
"scaffold_3_1830872_1830947_-" 0 0 0 0 0
"scaffold_3_1831991_1832079_-" -1 1 0 -1 0
"scaffold_3_1850438_1850546_-" 0 0 0 0 0
"scaffold_3_1898513_1898615_-" -1 1 0 -1 0
"scaffold_3_1958069_1958161_-" 0 0 0 0 0
"scaffold_3_1975669_1975828_-" 0 0 0 0 0
"scaffold_3_2086232_2086303_-" 0 0 0 0 0
"scaffold_3_2086395_2086454_-" 0 1 -1 0 -1
"scaffold_3_2091108_2091324_-" 0 0 0 0 0
"scaffold_3_2099719_2099844_-" -1 0 0 -1 0
"scaffold_3_2138285_2138371_-" 0 0 0 0 0
"scaffold_3_2172728_2172922_-" -1 0 0 0 0
"scaffold_3_2173061_2173209_-" -1 0 1 0 0
"scaffold_3_2180306_2180445_-" 0 0 0 0 0
"scaffold_3_2180899_2181426_-" 1 0 0 1 0
"scaffold_3_2181535_2181597_-" 1 0 0 0 0
"scaffold_3_2181976_2182060_-" 1 0 0 0 0
"scaffold_3_2186143_2186371_-" 0 0 0 0 0
"scaffold_3_2194996_2195157_-" 0 0 0 0 0
"scaffold_3_2196103_2196208_-" 0 0 0 0 0
"scaffold_3_2203427_2203700_-" 0 0 0 0 0
"scaffold_3_2219759_2219973_-" 0 0 0 0 0
"scaffold_3_2225876_2225996_-" 0 0 0 0 0
"scaffold_3_2239822_2239991_-" 0 0 0 0 0
"scaffold_3_2291976_2292148_-" 0 0 0 0 0
"scaffold_3_2380293_2380428_-" 0 0 0 0 0
"scaffold_3_2386374_2386520_-" 0 0 0 0 0
"scaffold_3_2389613_2389650_-" -1 -1 1 0 1
"scaffold_3_2390467_2390533_-" -1 0 1 0 1
"scaffold_3_2390818_2390857_-" -1 0 1 0 1
"scaffold_3_2390971_2390988_-" -1 0 1 0 1
"scaffold_3_2393673_2394007_-" 0 0 0 0 0
"scaffold_3_2396528_2396560_-" 0 0 0 0 0
"scaffold_3_2398651_2398726_-" 1 -1 0 1 0
"scaffold_3_2426007_2426119_-" 1 0 0 1 0
"scaffold_3_2445705_2445791_-" 0 -1 0 1 0
"scaffold_3_2451316_2451400_-" 0 0 0 0 0
"scaffold_3_2455043_2455166_-" 0 0 0 0 0
"scaffold_3_2505523_2505633_-" 0 0 0 0 0
"scaffold_3_2600516_2600652_-" 0 -1 1 1 0
"scaffold_3_2648535_2648640_-" -1 1 0 -1 0
"scaffold_3_2654998_2655132_-" -1 0 0 -1 0
"scaffold_3_2665373_2665569_-" 0 0 0 0 0
"scaffold_3_2668040_2668416_-" 0 0 0 0 0
"scaffold_3_2702912_2703223_-" -1 0 0 -1 0
"scaffold_3_2736719_2737071_-" 0 0 0 0 0
"scaffold_3_2762271_2762345_-" 0 0 0 0 0
"scaffold_3_2790629_2790640_-" 1 0 0 1 0
"scaffold_3_2843308_2843431_-" 0 0 0 0 0
"scaffold_3_2854013_2854167_-" 0 0 0 0 0
"scaffold_3_2854715_2854793_-" 0 0 0 0 0
"scaffold_3_2860067_2860193_-" 0 0 0 0 0
"scaffold_3_2867676_2867762_-" 0 0 0 0 0
"scaffold_3_2868690_2868836_-" 0 0 0 0 0
"scaffold_3_2879705_2879783_-" 0 0 0 0 0
"scaffold_3_2891867_2891977_-" 0 0 0 0 0
"scaffold_3_2898643_2898728_-" 1 0 -1 1 0
"scaffold_3_2911515_2911644_-" 0 0 0 0 0
"scaffold_3_2916608_2916684_-" 0 0 0 0 0
"scaffold_3_2974002_2974082_-" 0 0 0 0 0
"scaffold_3_2992001_2992145_-" 0 0 0 0 0
"scaffold_3_3024562_3024697_-" 0 0 0 0 0
"scaffold_3_3075041_3075103_-" 0 0 0 0 0
"scaffold_3_3136531_3136706_-" 0 0 0 0 0
"scaffold_3_3144879_3145081_-" 0 0 0 0 0
"scaffold_3_3148870_3149103_-" 0 0 0 0 0
"scaffold_3_3150168_3150255_-" 0 0 -1 0 0
"scaffold_3_3156021_3156062_-" 0 0 0 0 0
"scaffold_3_3168073_3168257_-" 0 0 0 0 0
"scaffold_3_3189276_3189547_-" 0 0 0 0 0
"scaffold_3_3189680_3189896_-" 0 0 0 0 0
"scaffold_3_3190064_3190177_-" 0 0 0 1 0
"scaffold_3_3191169_3191456_-" 0 0 0 0 0
"scaffold_3_3192857_3193049_-" 0 0 0 0 0
"scaffold_3_3194957_3195067_-" 0 0 0 0 0
"scaffold_3_3244764_3244824_-" 0 0 0 0 0
"scaffold_3_3248234_3248584_-" 0 0 0 0 0
"scaffold_3_3250238_3250424_-" 0 0 0 0 0
"scaffold_3_3273767_3273952_-" 0 0 0 0 0
"scaffold_3_3344357_3344446_-" 0 0 0 0 0
"scaffold_3_3344562_3344632_-" 0 0 0 0 0
"scaffold_3_3367921_3368138_-" 0 0 0 0 0
"scaffold_3_3369391_3369485_-" 0 0 0 0 0
"scaffold_3_3369682_3369824_-" 0 0 0 0 0
"scaffold_3_3371519_3371797_-" 0 0 0 0 0
"scaffold_3_3381050_3381368_-" 0 0 0 0 0
"scaffold_3_3394042_3394140_-" 0 0 0 0 0
"scaffold_3_3400039_3400101_-" 0 0 0 0 0
"scaffold_3_3420156_3420255_-" 0 0 0 0 0
"scaffold_3_3432804_3432836_-" 0 0 0 0 0
"scaffold_3_3443461_3443505_-" 0 0 0 0 0
"scaffold_3_3449951_3450113_-" 0 0 0 0 0
"scaffold_3_3453275_3453428_-" 0 0 0 0 0
"scaffold_3_3458214_3458265_-" 1 -1 0 1 0
"scaffold_3_3470250_3470277_-" 1 0 0 1 0
"scaffold_3_3482968_3483135_-" 0 0 0 0 0
"scaffold_3_3485813_3485966_-" 0 0 0 0 0
"scaffold_3_3488321_3488568_-" 0 0 0 0 0
"scaffold_3_3488702_3489024_-" 0 1 -1 0 0
"scaffold_3_3489131_3489223_-" 0 0 0 0 0
"scaffold_3_3489335_3489501_-" 0 0 -1 0 0
"scaffold_3_3490003_3490112_-" 0 0 -1 0 0
"scaffold_3_3490301_3490454_-" 0 0 0 0 0
"scaffold_3_3496194_3496374_-" 0 0 0 0 0
"scaffold_3_3505802_3505948_-" -1 0 0 0 0
"scaffold_3_3507804_3507991_-" 0 0 0 0 0
"scaffold_3_3508853_3509063_-" 1 -1 0 1 0
"scaffold_3_3509491_3509591_-" 1 0 0 1 0
"scaffold_3_3514535_3514623_-" -1 1 1 -1 0
"scaffold_3_3522247_3522335_-" 1 -1 0 1 0
"scaffold_3_3523717_3523886_-" 0 0 0 0 0
"scaffold_3_3525099_3525272_-" 0 0 0 0 0
"scaffold_3_3525536_3525566_-" -1 0 1 0 1
"scaffold_3_3537705_3537798_-" -1 1 0 -1 0
"scaffold_3_3543998_3544118_-" 0 0 0 0 0
"scaffold_3_3544794_3545008_-" 0 0 0 0 0
"scaffold_3_3548979_3549103_-" 0 -1 1 0 0
"scaffold_3_3550986_3551194_-" 0 0 0 0 0
"scaffold_3_3569955_3570069_-" 1 -1 0 1 0
"scaffold_3_3576654_3576896_-" 0 0 0 0 0
"scaffold_3_3581489_3581601_-" 0 0 0 0 0
"scaffold_3_3583480_3583576_-" 0 0 0 0 0
"scaffold_3_3589095_3589208_-" 0 0 0 0 0
"scaffold_3_3611141_3611257_-" 0 0 0 0 0
"scaffold_3_3620398_3620473_-" 0 0 0 0 0
"scaffold_3_3654309_3654400_-" 0 0 0 0 0
"scaffold_3_3654508_3654621_-" 0 0 0 0 0
"scaffold_3_3655148_3655364_-" 0 0 0 0 0
"scaffold_3_3668394_3668464_-" 0 0 0 0 0
"scaffold_3_3677903_3678135_-" 0 0 0 0 0
"scaffold_3_3678878_3678970_-" 0 1 0 0 0
"scaffold_3_3703572_3703625_-" 0 0 0 0 0
"scaffold_3_3724919_3725059_-" 0 0 0 0 0
"scaffold_3_3728462_3728578_-" 0 0 0 0 0
"scaffold_3_3763876_3763965_-" 0 0 0 0 0
"scaffold_30_135243_135300_+" 0 0 0 0 0
"scaffold_30_164916_164966_+" 1 -1 0 1 0
"scaffold_30_184089_184209_+" 0 0 0 0 0
"scaffold_30_192534_192761_+" 0 0 0 0 0
"scaffold_30_204963_205176_+" 0 0 0 0 0
"scaffold_30_206997_207081_+" 0 0 0 0 0
"scaffold_30_274804_274849_+" 0 0 1 0 0
"scaffold_30_452183_452238_+" 0 0 0 0 0
"scaffold_30_473889_474074_+" 0 0 0 0 0
"scaffold_30_540299_540462_+" 0 0 0 0 0
"scaffold_30_546339_546386_+" 0 0 0 0 0
"scaffold_30_561585_561664_+" 0 0 0 0 0
"scaffold_30_571479_571665_+" 0 0 0 0 0
"scaffold_30_574067_574172_+" 0 0 0 0 0
"scaffold_30_619267_619400_+" 0 0 0 0 0
"scaffold_30_625241_625383_+" -1 1 0 -1 0
"scaffold_30_625451_625670_+" 0 0 0 0 0
"scaffold_30_631228_631345_+" 0 0 0 0 0
"scaffold_30_760591_760616_+" -1 1 1 -1 0
"scaffold_30_771294_771427_+" 0 0 0 0 0
"scaffold_30_794444_794532_+" 0 0 0 0 0
"scaffold_30_795640_795804_+" 0 0 0 0 0
"scaffold_30_795878_796007_+" 0 0 0 0 0
"scaffold_30_806765_806827_+" 0 0 0 0 0
"scaffold_30_889180_889266_+" 0 0 0 0 0
"scaffold_30_893217_893311_+" 0 0 0 0 0
"scaffold_30_943302_943361_+" -1 0 1 0 0
"scaffold_30_983947_983989_+" 0 0 0 0 0
"scaffold_30_1025033_1025059_+" 1 -1 0 1 0
"scaffold_30_4406_4451_-" -1 1 1 -1 1
"scaffold_30_197690_197899_-" 0 0 0 0 0
"scaffold_30_428807_428998_-" 0 0 0 0 0
"scaffold_30_429206_429298_-" 0 0 0 0 0
"scaffold_30_430035_430308_-" 0 0 0 0 0
"scaffold_30_430536_430724_-" 0 0 0 0 0
"scaffold_30_436664_436764_-" 0 0 0 0 0
"scaffold_30_441541_441546_-" 0 0 0 0 0
"scaffold_30_465007_465183_-" 0 0 0 0 0
"scaffold_30_465933_466067_-" 0 0 0 0 0
"scaffold_30_466249_466378_-" 0 0 0 0 0
"scaffold_30_470555_470668_-" 0 0 0 0 0
"scaffold_30_473730_473896_-" 0 0 0 0 0
"scaffold_30_499045_499209_-" 0 0 0 0 0
"scaffold_30_503673_503784_-" 0 0 0 0 0
"scaffold_30_540076_540158_-" 0 0 0 0 0
"scaffold_30_571311_571539_-" 0 0 0 0 0
"scaffold_30_631114_631243_-" 0 0 0 0 0
"scaffold_30_701576_701609_-" 0 0 0 0 0
"scaffold_30_725597_725649_-" 0 0 0 0 0
"scaffold_30_888918_888947_-" 0 0 0 0 0
"scaffold_30_981077_981327_-" 0 0 0 0 0
"scaffold_30_981487_981554_-" 0 0 0 0 0
"scaffold_30_1004971_1005000_-" 0 0 0 0 0
"scaffold_30_1019565_1019659_-" 0 0 0 0 0
"scaffold_30_1027313_1027329_-" 0 0 0 0 0
"scaffold_303_42856_42978_+" 0 0 0 0 0
"scaffold_307_17300_17358_+" 0 0 0 0 0
"scaffold_307_20606_20753_+" -1 1 0 -1 0
"scaffold_307_46_430_-" 0 0 0 0 0
"scaffold_307_1666_1794_-" 0 0 0 0 0
"scaffold_307_4343_4397_-" 0 0 0 0 0
"scaffold_307_6321_6475_-" 0 0 0 0 0
"scaffold_307_12041_12210_-" 0 0 0 0 0
"scaffold_307_46494_47155_-" 0 0 0 0 0
"scaffold_307_47154_47411_-" 0 0 0 0 0
"scaffold_308_6881_6934_-" 0 0 0 0 0
"scaffold_3096_6779_6989_-" 0 0 0 0 0
"scaffold_31_20921_21164_+" 0 1 -1 0 -1
"scaffold_31_167949_168168_+" 0 0 0 0 0
"scaffold_31_231105_231269_+" 1 -1 0 1 0
"scaffold_31_261437_261542_+" -1 0 1 0 1
"scaffold_31_264785_264975_+" 0 0 0 0 0
"scaffold_31_265084_265311_+" 0 0 0 0 0
"scaffold_31_265487_265676_+" 0 0 0 0 0
"scaffold_31_265892_266181_+" 0 0 0 0 0
"scaffold_31_267389_267480_+" 0 0 0 0 0
"scaffold_31_279997_280139_+" 0 0 0 0 0
"scaffold_31_319443_319635_+" 0 0 -1 0 0
"scaffold_31_330709_330720_+" 1 -1 0 1 0
"scaffold_31_465918_466073_+" 0 0 0 0 0
"scaffold_31_468202_468300_+" -1 0 0 -1 0
"scaffold_31_477039_477235_+" 0 0 0 0 0
"scaffold_31_600567_600642_+" 0 0 0 0 0
"scaffold_31_604261_604401_+" 0 0 0 0 0
"scaffold_31_605182_605449_+" 0 0 0 0 0
"scaffold_31_608807_608962_+" 0 0 0 0 0
"scaffold_31_692692_692836_+" 0 0 0 0 0
"scaffold_31_970709_970856_+" -1 0 0 -1 0
"scaffold_31_980318_980422_+" 0 0 0 0 0
"scaffold_31_983463_983613_+" 0 0 0 0 0
"scaffold_31_987034_987171_+" 0 0 0 0 0
"scaffold_31_989655_989931_+" 0 0 0 0 0
"scaffold_31_1019706_1019816_+" 0 0 0 0 0
"scaffold_31_1028975_1029058_+" 0 0 0 0 0
"scaffold_31_164476_164563_-" 0 -1 1 0 0
"scaffold_31_174103_174270_-" 0 0 0 0 0
"scaffold_31_275829_275868_-" 1 -1 0 1 0
"scaffold_31_285967_286092_-" 0 0 0 0 0
"scaffold_31_286642_286801_-" 0 0 0 0 0
"scaffold_31_291477_291636_-" 0 0 0 0 0
"scaffold_31_304754_304846_-" -1 0 0 0 0
"scaffold_31_306415_306611_-" -1 1 0 -1 0
"scaffold_31_312298_312496_-" 0 0 0 0 0
"scaffold_31_312589_312687_-" 0 0 0 0 0
"scaffold_31_319065_319201_-" 0 0 0 0 0
"scaffold_31_370602_370815_-" 0 0 0 0 0
"scaffold_31_377867_378206_-" 0 0 0 0 0
"scaffold_31_384017_384188_-" 0 0 0 0 0
"scaffold_31_384741_384891_-" 0 0 0 0 0
"scaffold_31_386623_386929_-" 0 0 0 0 0
"scaffold_31_387818_388286_-" 0 0 0 0 0
"scaffold_31_388311_388507_-" 0 0 0 0 0
"scaffold_31_394200_394384_-" 0 0 0 0 0
"scaffold_31_394462_394651_-" 0 0 0 0 0
"scaffold_31_453899_454028_-" 0 0 0 0 0
"scaffold_31_496753_496938_-" 0 0 0 0 0
"scaffold_31_596419_596460_-" 0 0 0 0 0
"scaffold_31_600437_600532_-" 0 0 0 0 0
"scaffold_31_603911_604040_-" 0 0 0 0 0
"scaffold_31_618290_618385_-" -1 1 1 -1 0
"scaffold_31_619768_620011_-" 0 0 0 0 0
"scaffold_31_623203_623265_-" 0 0 0 0 0
"scaffold_31_657736_657978_-" 0 0 0 0 0
"scaffold_31_670606_670690_-" 0 0 0 0 0
"scaffold_31_832428_832487_-" 0 0 0 0 0
"scaffold_31_938518_938614_-" -1 1 0 -1 0
"scaffold_31_961453_961470_-" 0 -1 0 1 0
"scaffold_31_980067_980115_-" 0 0 0 0 0
"scaffold_31_982520_982594_-" 0 0 0 0 0
"scaffold_31_987591_987662_-" 0 0 0 0 0
"scaffold_31_996022_996268_-" 0 0 0 0 0
"scaffold_31_1013468_1013569_-" 0 0 0 0 0
"scaffold_31_1019083_1019291_-" -1 0 0 0 0
"scaffold_31_1028842_1028993_-" 0 0 0 0 0
"scaffold_314_39049_39095_-" 0 0 0 0 0
"scaffold_315_29700_29892_+" 0 0 0 0 0
"scaffold_32_31514_31622_+" 0 0 0 0 0
"scaffold_32_34040_34214_+" 0 0 -1 0 -1
"scaffold_32_35728_35878_+" 0 0 0 0 0
"scaffold_32_57378_57536_+" 0 0 0 0 0
"scaffold_32_62103_62280_+" 0 0 0 0 0
"scaffold_32_66031_66215_+" 0 0 0 0 0
"scaffold_32_88336_88407_+" 0 0 0 0 0
"scaffold_32_96130_96298_+" 0 0 0 0 0
"scaffold_32_109323_109384_+" 0 1 -1 -1 0
"scaffold_32_121352_121508_+" 0 0 0 0 0
"scaffold_32_155946_156139_+" 0 0 0 0 0
"scaffold_32_203396_203512_+" 0 0 0 0 0
"scaffold_32_311035_311167_+" -1 0 1 0 1
"scaffold_32_327448_327566_+" 0 0 1 0 0
"scaffold_32_365364_365433_+" 0 0 0 0 0
"scaffold_32_367994_368066_+" 1 -1 0 1 0
"scaffold_32_382648_382818_+" 0 0 0 0 0
"scaffold_32_386446_386513_+" 0 0 0 0 0
"scaffold_32_408542_408752_+" 0 0 0 0 0
"scaffold_32_438498_438554_+" 0 0 0 0 0
"scaffold_32_475979_476055_+" 0 0 0 0 0
"scaffold_32_619173_619181_+" -1 1 0 -1 0
"scaffold_32_660596_660780_+" 0 0 0 0 0
"scaffold_32_670416_670492_+" -1 1 -1 -1 -1
"scaffold_32_670616_670870_+" 0 1 -1 -1 -1
"scaffold_32_959532_959573_+" 0 0 0 0 0
"scaffold_32_1002634_1002790_+" 0 0 0 0 0
"scaffold_32_1002918_1003025_+" 0 0 0 0 0
"scaffold_32_1003589_1003651_+" 0 0 0 0 0
"scaffold_32_1014620_1014703_+" 0 0 0 0 0
"scaffold_32_1024045_1024100_+" 1 -1 0 1 0
"scaffold_32_1024212_1024281_+" 1 -1 0 1 0
"scaffold_32_1033819_1033939_+" 0 0 0 0 0
"scaffold_32_1038569_1038652_+" 0 0 0 0 0
"scaffold_32_1128938_1129032_+" 0 0 0 0 0
"scaffold_32_10938_11070_-" 0 0 0 0 0
"scaffold_32_25717_25923_-" 0 0 0 0 0
"scaffold_32_26656_26750_-" 0 0 1 0 1
"scaffold_32_28355_28589_-" 0 0 0 0 0
"scaffold_32_30329_30709_-" 0 0 0 0 0
"scaffold_32_30865_30972_-" -1 0 0 -1 0
"scaffold_32_35457_35573_-" 0 0 0 0 0
"scaffold_32_56927_57262_-" 0 0 0 0 0
"scaffold_32_57839_58027_-" 0 0 0 0 0
"scaffold_32_76086_76186_-" 0 -1 0 1 0
"scaffold_32_77377_77562_-" 0 0 0 0 0
"scaffold_32_77638_77760_-" 0 0 -1 0 -1
"scaffold_32_81239_81412_-" 0 0 0 0 0
"scaffold_32_145537_145692_-" 0 0 0 0 0
"scaffold_32_150851_150985_-" 0 0 0 0 0
"scaffold_32_151921_152066_-" 0 0 0 0 0
"scaffold_32_152368_152443_-" 0 0 0 0 0
"scaffold_32_155336_155480_-" 0 0 0 0 0
"scaffold_32_164839_164943_-" 1 -1 0 1 0
"scaffold_32_169575_169675_-" 0 0 1 0 0
"scaffold_32_171749_171887_-" 1 -1 0 1 0
"scaffold_32_183675_183748_-" 1 -1 0 1 0
"scaffold_32_184302_184436_-" 1 -1 0 1 0
"scaffold_32_193113_193238_-" 1 -1 1 1 1
"scaffold_32_202838_202976_-" 1 -1 1 1 1
"scaffold_32_211624_211673_-" 0 0 0 0 0
"scaffold_32_219063_219157_-" 0 0 0 0 0
"scaffold_32_221512_221807_-" 0 0 0 0 0
"scaffold_32_241361_241413_-" 0 -1 1 0 0
"scaffold_32_261485_261629_-" 0 0 0 0 0
"scaffold_32_386103_386273_-" 0 0 0 0 0
"scaffold_32_408203_408345_-" 0 0 0 0 0
"scaffold_32_423427_423497_-" 0 0 0 0 0
"scaffold_32_426502_426565_-" 0 0 0 0 0
"scaffold_32_442021_442164_-" 0 0 0 0 0
"scaffold_32_560311_560362_-" 0 0 0 0 0
"scaffold_32_565517_565604_-" 0 0 0 0 0
"scaffold_32_569182_569342_-" 0 0 1 0 0
"scaffold_32_669235_669250_-" 0 1 -1 0 -1
"scaffold_32_715437_715826_-" 0 0 0 0 0
"scaffold_32_726207_726250_-" 0 -1 0 1 0
"scaffold_32_751306_751388_-" 0 0 0 0 0
"scaffold_32_751579_751637_-" 0 0 0 0 0
"scaffold_32_782149_782180_-" 0 0 0 0 0
"scaffold_32_832589_832641_-" 0 0 0 0 0
"scaffold_32_1017863_1018027_-" 0 0 0 0 0
"scaffold_32_1027242_1027336_-" 0 0 0 0 0
"scaffold_32_1030060_1030171_-" 0 0 0 0 0
"scaffold_32_1030239_1030512_-" -1 1 0 -1 0
"scaffold_32_1030608_1030967_-" -1 0 1 0 1
"scaffold_32_1031481_1031825_-" 0 0 0 0 0
"scaffold_32_1032626_1032684_-" 0 0 0 0 0
"scaffold_32_1033096_1033280_-" -1 1 0 -1 0
"scaffold_32_1038527_1038551_-" -1 0 0 -1 0
"scaffold_32_1043686_1043895_-" 0 0 0 0 0
"scaffold_32_1128801_1128914_-" 0 0 0 0 0
"scaffold_32_1132918_1133128_-" 0 0 0 0 0
"scaffold_327_38614_38957_-" 0 0 0 0 0
"scaffold_328_52755_52807_+" 0 0 0 0 0
"scaffold_328_61465_61560_+" 0 0 0 0 0
"scaffold_328_73285_73460_+" 0 0 0 0 0
"scaffold_328_41005_41029_-" 0 0 0 0 0
"scaffold_328_45009_45025_-" 0 0 0 0 0
"scaffold_328_59918_60038_-" -1 0 0 0 0
"scaffold_328_65170_65294_-" -1 1 0 -1 0
"scaffold_33_48657_48811_+" 0 0 0 0 0
"scaffold_33_61266_61324_+" 0 0 0 0 0
"scaffold_33_63072_63179_+" 0 0 0 0 0
"scaffold_33_74024_74265_+" 0 0 0 0 0
"scaffold_33_103994_104257_+" 0 0 0 0 0
"scaffold_33_104684_104831_+" 0 0 0 0 0
"scaffold_33_113522_113704_+" 0 0 0 0 0
"scaffold_33_187358_187413_+" 0 0 0 0 0
"scaffold_33_310491_310702_+" 0 0 0 0 0
"scaffold_33_491289_491324_+" 0 0 1 0 0
"scaffold_33_583602_583674_+" 0 0 0 0 0
